                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.91498,                0.60559,                 1.1057,                 1.4416,                 1.0011,                  1.118,                0.77594,                0.72896,                0.74898,                0.57066,                0.89968,                0.61901,                 1.1877,                 1.1158,                0.82747,                   1.16,              0.0005475,              0.0005475,              0.0005475
